"FACT_LOAN_ID","LOAN_AMOUNT","INT_RATE","INSTALLMENT","TOTAL_PAYMENT","DTI","APPLICATION_TYPE","DIM_LOAN_ID","BORROWER_ID","STATE_CODE","ISSUE_DATE_ID","LAST_PAYMENT_DATE_ID","NEXT_PAYMENT_DATE_ID","LAST_CREDIT_PULL_DATE_ID"
568340,15000,0.1186,332.61,18158,0.0575,"INDIVIDUAL","1389","731154","NY",10-SEP-2021,13-MAR-2021,13-APR-2021,16-APR-2021
831935,13775,0.1199,306.35,16848,0.1574,"INDIVIDUAL","1389","1041254","MA",11-AUG-2021,13-DEC-2021,13-JAN-2022,13-DEC-2021
571416,14500,0.1186,321.52,18782,0.2498,"INDIVIDUAL","1389","735029","NY",10-AUG-2021,14-MAR-2021,14-APR-2021,14-MAR-2021
764750,18000,0.1199,400.31,19212,0.1818,"INDIVIDUAL","1389","965507","CA",11-MAY-2021,12-JAN-2021,12-FEB-2021,12-MAY-2021
572412,8000,0.1075,172.95,10378,0.0633,"INDIVIDUAL","723","736279","MD",10-SEP-2021,15-OCT-2021,15-NOV-2021,16-MAY-2021
616251,3250,0.0925,67.86,4072,0.135,"INDIVIDUAL","723","790171","CO",10-NOV-2021,15-DEC-2021,15-JAN-2022,15-NOV-2021
892760,17000,0.1099,369.54,21157,0.1541,"INDIVIDUAL","1462","1090213","FL",11-OCT-2021,14-SEP-2021,14-OCT-2021,16-APR-2021
690937,6700,0.1037,143.58,8370,0.1815,"INDIVIDUAL","1462","881420","MD",11-MAR-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
707450,2000,0.1037,42.86,2572,0.0754,"INDIVIDUAL","1462","899803","CA",11-MAR-2021,16-APR-2021,16-MAY-2021,16-APR-2021
709557,16000,0.1111,348.76,20925,0.204,"INDIVIDUAL","1389","902176","CA",11-MAR-2021,16-APR-2021,16-MAY-2021,16-APR-2021
736726,22000,0.1111,479.55,26898,0.1231,"INDIVIDUAL","1389","933757","CA",11-APR-2021,13-NOV-2021,13-DEC-2021,13-NOV-2021
779022,12000,0.1149,201.74,9268,0.0756,"INDIVIDUAL","1617","959425","NY",11-JUN-2021,11-SEP-2021,11-OCT-2021,11-AUG-2021
687206,12000,0.1074,259.36,15561,0.1795,"INDIVIDUAL","1617","877174","CA",11-MAR-2021,16-MAR-2021,16-APR-2021,16-MAR-2021
605227,5000,0.1036,107.13,6427,0.0172,"INDIVIDUAL","1389","772595","FL",10-OCT-2021,15-NOV-2021,15-DEC-2021,15-NOV-2021
548583,17000,0.1186,283.83,16921,0.1192,"INDIVIDUAL","1389","707233","CA",10-JUL-2021,15-FEB-2021,15-MAR-2021,15-JAN-2021
668100,13000,0.1111,283.37,16848,0.1566,"INDIVIDUAL","1389","854157","CA",11-FEB-2021,15-JUL-2021,15-AUG-2021,15-JUL-2021
554912,17000,0.1186,376.96,21746,0.1434,"INDIVIDUAL","1389","714718","AZ",10-AUG-2021,13-OCT-2021,13-NOV-2021,13-OCT-2021
812737,12000,0.1199,229.63,11755,0.0679,"INDIVIDUAL","1389","1019919","CA",11-JUL-2021,12-DEC-2021,12-JAN-2022,16-MAY-2021
1034295,28000,0.1065,603.92,33817,0.0891,"INDIVIDUAL","723","1263890","CA",11-DEC-2021,14-MAY-2021,14-JUN-2021,16-JAN-2021
582530,12000,0.1112,261.63,15698,0.1707,"INDIVIDUAL","1462","748628","WI",10-SEP-2021,15-OCT-2021,15-NOV-2021,15-SEP-2021
984640,16000,0.1171,353.58,20959,0.2302,"INDIVIDUAL","1462","1207877","NY",11-OCT-2021,15-OCT-2021,15-NOV-2021,16-MAY-2021
705912,10000,0.1037,214.3,12842,0.0686,"INDIVIDUAL","1462","898031","IL",11-MAR-2021,15-DEC-2021,15-JAN-2022,15-DEC-2021
972992,12550,0.1171,277.34,16567,0.1623,"INDIVIDUAL","1462","1194965","MO",11-OCT-2021,16-MAR-2021,16-APR-2021,16-MAR-2021
537907,18000,0.1149,395.78,23737,0.1842,"INDIVIDUAL","1617","694778","CA",10-JUL-2021,15-MAY-2021,15-JUN-2021,16-MAY-2021
1013375,12000,0.1242,269.49,15827,0.192,"INDIVIDUAL","1617","1240749","OH",11-NOV-2021,15-JUL-2021,15-AUG-2021,16-MAY-2021
552080,13000,0.1149,285.84,17022,0.1854,"INDIVIDUAL","1617","711420","UT",10-JUL-2021,14-DEC-2021,14-JAN-2022,14-DEC-2021
656013,12000,0.1074,259.36,14579,0.1763,"INDIVIDUAL","1617","839036","VA",11-JAN-2021,13-AUG-2021,13-SEP-2021,14-MAR-2021
837148,25500,0.1199,567.11,29967,0.2069,"INDIVIDUAL","1389","1047261","VA",11-AUG-2021,13-APR-2021,13-MAY-2021,15-DEC-2021
761158,10400,0.1059,224.01,11980,0.069,"INDIVIDUAL","723","961557","CA",11-JUN-2021,13-DEC-2021,13-JAN-2022,13-NOV-2021
984921,17000,0.1171,375.67,22444,0.1477,"INDIVIDUAL","1462","1208774","OH",11-OCT-2021,16-MAR-2021,16-APR-2021,16-MAR-2021
636114,6900,0.1037,147.87,7134,0.2201,"INDIVIDUAL","1462","814895","PA",11-JAN-2021,11-JUN-2021,11-JUL-2021,16-MAY-2021
712355,8000,0.1074,172.91,10374,0.1398,"INDIVIDUAL","1617","905439","NJ",11-APR-2021,16-APR-2021,16-MAY-2021,16-APR-2021
586116,7200,0.1149,158.32,8196,0.1678,"INDIVIDUAL","1617","753009","CA",10-SEP-2021,12-FEB-2021,12-MAR-2021,13-JAN-2021
672769,14000,0.1074,302.59,16689,0.036,"INDIVIDUAL","1617","859986","NY",11-FEB-2021,13-JUL-2021,13-AUG-2021,13-JUL-2021
677683,15000,0.1111,326.96,19635,0.1281,"INDIVIDUAL","1389","865822","CT",11-MAR-2021,16-APR-2021,16-MAY-2021,16-APR-2021
643359,18200,0.1036,389.93,19257,0.2498,"INDIVIDUAL","1389","823365","FL",11-JAN-2021,11-AUG-2021,11-SEP-2021,16-MAY-2021
1003345,20000,0.0991,424.06,25285,0.2327,"INDIVIDUAL","556","1229925","CA",11-NOV-2021,16-JAN-2021,16-FEB-2021,16-FEB-2021
733788,14000,0.1037,300.02,18001,0.1195,"INDIVIDUAL","1462","930194","OH",11-APR-2021,16-MAY-2021,16-JUN-2021,16-MAY-2021
863355,17600,0.1059,240.7,13896,0.1294,"INDIVIDUAL","723","1076482","CA",11-SEP-2021,14-OCT-2021,14-NOV-2021,14-OCT-2021
863609,20000,0.1059,331.7,16797,0.045,"INDIVIDUAL","723","1076742","VA",11-SEP-2021,12-AUG-2021,12-SEP-2021,12-AUG-2021
680155,12000,0.1037,257.16,15429,0.1884,"INDIVIDUAL","1462","868859","CA",11-FEB-2021,16-MAR-2021,16-APR-2021,16-MAR-2021
687618,12750,0.1037,273.23,14672,0.1265,"INDIVIDUAL","1462","877641","NC",11-MAR-2021,12-NOV-2021,12-DEC-2021,14-DEC-2021
552991,25000,0.1398,581.45,34699,0.1323,"INDIVIDUAL","1045","712533","IL",10-AUG-2021,15-MAR-2021,15-APR-2021,15-MAR-2021
972560,12600,0.1349,289.86,17328,0.0877,"INDIVIDUAL","1024","1194732","AZ",11-OCT-2021,16-APR-2021,16-MAY-2021,16-APR-2021
777791,25000,0.1299,568.7,33148,0.2518,"INDIVIDUAL","1024","980317","NC",11-JUN-2021,14-DEC-2021,14-JAN-2022,16-APR-2021
547278,25000,0.1361,576.67,32061,0.1244,"INDIVIDUAL","1064","705673","NV",10-AUG-2021,13-MAR-2021,13-APR-2021,16-MAY-2021
640786,25000,0.1372,578.09,34685,0.1892,"INDIVIDUAL","3056","820276","FL",11-JAN-2021,16-JAN-2021,16-FEB-2021,16-JAN-2021
834213,25000,0.1299,568.7,29139,0.1437,"INDIVIDUAL","1024","1044033","MA",11-AUG-2021,13-JAN-2021,13-FEB-2021,16-MAR-2021
982124,21000,0.1427,491.58,28857,0.1127,"INDIVIDUAL","1064","1205930","GA",11-OCT-2021,15-JUL-2021,15-AUG-2021,15-JUL-2021
872482,14000,0.1299,318.48,18897,0.218,"INDIVIDUAL","1024","1086681","AZ",11-SEP-2021,15-OCT-2021,15-NOV-2021,16-MAY-2021
562681,25000,0.1323,571.78,34306,0.0493,"INDIVIDUAL","1024","724013","DC",10-AUG-2021,15-AUG-2021,15-SEP-2021,16-MAR-2021
591487,20000,0.1323,457.42,27043,0.1687,"INDIVIDUAL","1024","759705","WI",10-OCT-2021,14-SEP-2021,14-OCT-2021,16-MAY-2021
829287,23000,0.1349,529.11,31667,0.0666,"INDIVIDUAL","1064","1038385","GA",11-JUL-2021,16-MAR-2021,16-APR-2021,16-MAY-2021
714209,22750,0.1306,518.34,23484,0.1422,"INDIVIDUAL","1064","907573","CA",11-MAR-2021,11-JUL-2021,11-AUG-2021,13-DEC-2021
520102,25000,0.1273,388.42,17358,0.2221,"INDIVIDUAL","1024","672337","MI",10-JUN-2021,10-JUL-2021,10-AUG-2021,14-MAR-2021
693075,21350,0.1306,486.44,26259,0.1944,"INDIVIDUAL","1064","883869","NY",11-MAR-2021,13-APR-2021,13-MAY-2021,16-MAY-2021
865803,22000,0.1349,340.47,19541,0.2131,"INDIVIDUAL","1064","1079131","TX",11-SEP-2021,14-NOV-2021,14-DEC-2021,16-MAY-2021
776849,18000,0.1349,414.09,21256,0.2835,"INDIVIDUAL","1064","979261","MD",11-JUL-2021,13-FEB-2021,13-MAR-2021,13-MAR-2021
636669,25000,0.1298,568.58,30984,0.0647,"INDIVIDUAL","1045","815584","PA",10-DEC-2021,14-APR-2021,14-MAY-2021,16-MAY-2021
588228,24000,0.1361,553.6,27507,0.0232,"INDIVIDUAL","1064","755775","TX",10-SEP-2021,11-DEC-2021,11-JAN-2022,11-DEC-2021
1002635,21600,0.1349,496.91,29709,0.0538,"INDIVIDUAL","1024","1228686","FL",11-NOV-2021,16-MAY-2021,16-JUN-2021,16-MAY-2021
521942,21000,0.1361,305.06,18303,0.1385,"INDIVIDUAL","1064","675056","OH",10-JUN-2021,15-JUL-2021,15-AUG-2021,15-JUL-2021
1002603,30000,0.1427,702.26,38965,0.1865,"INDIVIDUAL","1064","1228652","KY",11-NOV-2021,14-JUL-2021,14-AUG-2021,14-JUL-2021
737369,25000,0.138,579.12,27719,0.0647,"INDIVIDUAL","759","934535","NY",11-MAY-2021,12-MAR-2021,12-APR-2021,16-JAN-2021
638816,15000,0.1417,350.35,18635,0.1257,"INDIVIDUAL","3056","818269","IL",11-FEB-2021,13-MAR-2021,13-APR-2021,13-JUL-2021
555949,18200,0.1323,416.26,23188,0.1788,"INDIVIDUAL","1024","715932","MD",10-AUG-2021,13-MAR-2021,13-APR-2021,16-MAY-2021
520893,6500,0.1273,147,6570,0.1001,"INDIVIDUAL","1024","673454","WV",10-MAY-2021,10-JUL-2021,10-AUG-2021,10-JUL-2021
553094,25000,0.1323,571.78,34306,0.2231,"INDIVIDUAL","1024","712654","AL",10-AUG-2021,15-AUG-2021,15-SEP-2021,15-AUG-2021
546778,19200,0.1323,439.13,25224,0.1654,"INDIVIDUAL","1024","705062","CA",10-JUL-2021,13-OCT-2021,13-NOV-2021,13-SEP-2021
787499,35000,0.1299,796.18,39559,0.0513,"INDIVIDUAL","1024","991048","NY",11-JUN-2021,12-AUG-2021,12-SEP-2021,16-MAY-2021
829315,24000,0.1299,343.5,16644,0.0688,"INDIVIDUAL","1024","1038415","OK",11-AUG-2021,12-JUN-2021,12-JUL-2021,12-JUN-2021
835427,30000,0.1299,682.44,39837,0.1321,"INDIVIDUAL","1024","1045355","CT",11-AUG-2021,15-FEB-2021,15-MAR-2021,16-APR-2021
526198,25000,0.1323,372.8,22261,0.1573,"INDIVIDUAL","1024","680753","NJ",10-JUN-2021,14-NOV-2021,14-DEC-2021,14-NOV-2021
866520,2800,0.1299,63.7,3805,0.2235,"INDIVIDUAL","1024","1079899","PA",11-SEP-2021,16-FEB-2021,16-MAR-2021,16-MAY-2021
755537,5650,0.1299,128.53,6437,0.1857,"INDIVIDUAL","1024","955392","AZ",11-MAY-2021,12-SEP-2021,12-OCT-2021,15-APR-2021
634125,20000,0.1223,447.22,24557,0.0689,"INDIVIDUAL","1024","812384","VA",10-DEC-2021,13-APR-2021,13-MAY-2021,13-APR-2021
1010788,35000,0.1427,819.3,43544,0.1362,"INDIVIDUAL","1064","1237622","OH",11-NOV-2021,13-NOV-2021,13-DEC-2021,13-DEC-2021
606512,8300,0.1261,187.2,10884,0.2452,"INDIVIDUAL","1064","778059","TX",10-NOV-2021,14-APR-2021,14-MAY-2021,16-FEB-2021
968807,25000,0.1427,585.22,34155,0.1523,"INDIVIDUAL","1064","1097473","AL",11-OCT-2021,15-MAY-2021,15-JUN-2021,15-MAY-2021
767243,18000,0.1399,418.74,18826,0.1697,"INDIVIDUAL","1045","968300","GA",11-JUN-2021,11-OCT-2021,11-NOV-2021,11-OCT-2021
596418,25000,0.1398,431.44,25852,0.0775,"INDIVIDUAL","1045","765636","UT",10-OCT-2021,15-JUL-2021,15-AUG-2021,16-APR-2021
720920,30000,0.1343,689.22,41353,0.1822,"INDIVIDUAL","1045","915414","PA",11-APR-2021,16-APR-2021,16-MAY-2021,16-APR-2021
858242,30000,0.1399,697.9,40049,0.0732,"INDIVIDUAL","1045","1043291","TX",11-SEP-2021,15-AUG-2021,15-SEP-2021,16-MAR-2021
574817,25000,0.1398,581.45,34218,0.1116,"INDIVIDUAL","1045","735884","VA",10-SEP-2021,14-AUG-2021,14-SEP-2021,15-JUL-2021
752205,23675,0.1479,560.63,32049,0.1659,"INDIVIDUAL","759","951763","CA",11-JUN-2021,14-AUG-2021,14-SEP-2021,16-MAY-2021
875586,10000,0.1523,239.11,13328,0.1171,"INDIVIDUAL","3056","1090144","TX",11-SEP-2021,14-JUN-2021,14-JUL-2021,16-MAY-2021
827549,22000,0.1523,526.04,25135,0.1352,"INDIVIDUAL","3056","1036508","HI",11-AUG-2021,12-AUG-2021,12-SEP-2021,16-MAR-2021
728921,35000,0.1417,817.48,47460,0.0896,"INDIVIDUAL","3056","924649","TX",11-APR-2021,14-OCT-2021,14-NOV-2021,14-OCT-2021
1046668,20000,0.1596,485.94,28646,0.2492,"INDIVIDUAL","3056","1277722","VA",11-DEC-2021,15-NOV-2021,15-DEC-2021,16-MAY-2021
549192,22400,0.1323,512.32,30441,0.1645,"INDIVIDUAL","1024","707959","OK",10-JUL-2021,14-OCT-2021,14-NOV-2021,16-MAY-2021
760833,20950,0.1479,496.1,23847,0.1437,"INDIVIDUAL","759","961156","MD",11-MAY-2021,12-JUN-2021,12-JUL-2021,12-JUN-2021
881731,34675,0.1349,797.69,46618,0.1772,"INDIVIDUAL","1024","1096812","CA",11-OCT-2021,15-MAY-2021,15-JUN-2021,16-APR-2021
972420,24000,0.1465,566.56,31498,0.1252,"INDIVIDUAL","1045","1194376","TX",11-OCT-2021,14-JUN-2021,14-JUL-2021,14-JUN-2021
841482,25000,0.1399,581.58,26423,0.2408,"INDIVIDUAL","1045","1052045","NY",11-SEP-2021,12-FEB-2021,12-MAR-2021,13-NOV-2021
831907,25000,0.1479,592,25310,0.0561,"INDIVIDUAL","759","1041226","SC",11-AUG-2021,11-SEP-2021,11-OCT-2021,14-APR-2021
1034368,28000,0.1596,680.32,34885,0.0832,"INDIVIDUAL","3056","1263970","WI",11-DEC-2021,13-SEP-2021,13-OCT-2021,13-SEP-2021
735263,12000,0.1417,280.28,12282,0.0972,"INDIVIDUAL","3056","931919","NH",11-APR-2021,11-JUL-2021,11-AUG-2021,15-SEP-2021
618770,6300,0.1372,145.68,8678,0.0859,"INDIVIDUAL","3056","793146","CA",10-NOV-2021,15-MAR-2021,15-APR-2021,15-MAR-2021
672723,24000,0.1417,560.56,33633,0.1531,"INDIVIDUAL","3056","859931","MA",11-MAR-2021,16-APR-2021,16-MAY-2021,16-APR-2021
791264,24500,0.1523,585.82,27169,0.117,"INDIVIDUAL","3056","995549","MD",11-JUN-2021,12-APR-2021,12-MAY-2021,12-APR-2021
550324,25000,0.1323,501.45,26052,0.2181,"INDIVIDUAL","1024","709376","LA",10-AUG-2021,12-APR-2021,12-MAY-2021,12-APR-2021
801335,9000,0.1299,204.74,9567,0.2868,"INDIVIDUAL","1024","1006902","OH",11-JUL-2021,12-JAN-2021,12-FEB-2021,12-JAN-2021
840064,20000,0.1299,454.96,26188,0.1029,"INDIVIDUAL","1024","1050374","FL",11-AUG-2021,14-OCT-2021,14-NOV-2021,16-MAR-2021
879275,20000,0.1465,472.14,27969,0.2096,"INDIVIDUAL","1045","1094144","WY",11-SEP-2021,15-DEC-2021,15-JAN-2022,16-APR-2021
846309,15000,0.1399,348.95,20784,0.2396,"INDIVIDUAL","1045","1057690","OH",11-AUG-2021,15-NOV-2021,15-DEC-2021,16-MAY-2021
708209,12000,0.1343,275.69,16443,0.2236,"INDIVIDUAL","1045","900679","FL",11-MAR-2021,15-AUG-2021,15-SEP-2021,16-MAY-2021
812411,20000,0.1523,478.22,27181,0.1851,"INDIVIDUAL","3056","1019567","CA",11-JUL-2021,14-AUG-2021,14-SEP-2021,14-SEP-2021
669335,10000,0.1417,233.57,13985,0.1384,"INDIVIDUAL","3056","855803","TX",11-FEB-2021,15-OCT-2021,15-NOV-2021,15-OCT-2021
713063,20000,0.1417,467.13,28028,0.0523,"INDIVIDUAL","3056","906249","MA",11-MAR-2021,16-APR-2021,16-MAY-2021,16-MAY-2021
985210,31825,0.1596,773.25,38346,0.2001,"INDIVIDUAL","3056","1208696","PA",11-OCT-2021,13-MAR-2021,13-APR-2021,16-MAY-2021
736478,20000,0.1268,451.8,27107,0.1635,"INDIVIDUAL","1024","933429","MD",11-APR-2021,16-MAY-2021,16-JUN-2021,16-MAY-2021
996337,28200,0.1427,660.12,35537,0.2509,"INDIVIDUAL","1064","1221174","PA",11-NOV-2021,14-JAN-2021,14-FEB-2021,14-JAN-2021
665308,7350,0.1343,168.86,9576,0.2061,"INDIVIDUAL","1045","850609","SC",11-FEB-2021,14-JAN-2021,14-FEB-2021,15-NOV-2021
768596,20400,0.1399,474.57,23267,0.2072,"INDIVIDUAL","1045","969915","GA",11-JUL-2021,12-AUG-2021,12-SEP-2021,14-JAN-2021
1031809,25000,0.1596,607.43,28154,0.1336,"INDIVIDUAL","3056","1261258","AZ",11-DEC-2021,12-OCT-2021,12-NOV-2021,12-SEP-2021
529719,25000,0.1323,359.08,21544,0.2322,"INDIVIDUAL","1024","667250","NJ",10-JUN-2021,15-JUL-2021,15-AUG-2021,16-MAY-2021
886954,10625,0.1427,248.72,11594,0.1445,"INDIVIDUAL","1064","1093121","CA",11-SEP-2021,12-JUN-2021,12-JUL-2021,12-JUN-2021
788919,18225,0.1399,423.97,25352,0.2621,"INDIVIDUAL","1045","992722","OH",11-JUN-2021,16-JAN-2021,16-FEB-2021,16-MAR-2021
833744,22875,0.1479,541.68,27442,0.2733,"INDIVIDUAL","759","1043449","GA",11-AUG-2021,13-MAR-2021,13-APR-2021,13-MAR-2021
969059,16800,0.1527,402.06,21054,0.1291,"INDIVIDUAL","759","1190255","NC",11-OCT-2021,13-SEP-2021,13-OCT-2021,16-MAY-2021
874227,20000,0.1523,478.22,28582,0.1901,"INDIVIDUAL","3056","1088625","KS",11-SEP-2021,16-MAR-2021,16-APR-2021,16-MAR-2021
714569,9800,0.1306,223.29,11981,0.0955,"INDIVIDUAL","1064","908003","CA",11-APR-2021,13-APR-2021,13-MAY-2021,16-APR-2021
571483,7500,0.1361,173,7930,0.2187,"INDIVIDUAL","1064","735111","NY",10-AUG-2021,11-MAY-2021,11-JUN-2021,16-MAR-2021
663270,12750,0.1306,290.5,16939,0.1968,"INDIVIDUAL","1064","848131","CO",11-FEB-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
1007810,27575,0.1465,650.96,35798,0.2373,"INDIVIDUAL","1045","1234228","AL",11-NOV-2021,14-JUN-2021,14-JUL-2021,16-MAY-2021
837237,20000,0.1399,465.27,25949,0.187,"INDIVIDUAL","1045","1047357","WI",11-AUG-2021,14-APR-2021,14-MAY-2021,16-MAY-2021
993824,21000,0.1527,502.57,29080,0.1307,"INDIVIDUAL","759","1218420","AR",11-NOV-2021,15-APR-2021,15-MAY-2021,16-MAY-2021
816631,12000,0.1479,284.16,14032,0.2414,"INDIVIDUAL","759","1024392","VA",11-AUG-2021,12-NOV-2021,12-DEC-2021,15-APR-2021
818882,21000,0.1523,502.13,29745,0.1497,"INDIVIDUAL","3056","1026914","AR",11-AUG-2021,16-JAN-2021,16-FEB-2021,16-JAN-2021
538104,20000,0.1361,461.34,27680,0.1298,"INDIVIDUAL","1064","695018","NJ",10-JUL-2021,15-JUL-2021,15-AUG-2021,16-APR-2021
768605,19250,0.1479,455.84,26716,0.0879,"INDIVIDUAL","759","969928","MD",11-JUN-2021,15-JUL-2021,15-AUG-2021,16-MAY-2021
662625,20400,0.1037,661.81,23172,0.0891,"INDIVIDUAL","1499","847370","NJ",11-FEB-2021,12-NOV-2021,12-DEC-2021,14-DEC-2021
495024,22000,0.1099,720.18,23639,0.1279,"INDIVIDUAL","1711","633938","DC",10-MAR-2021,11-JAN-2021,11-FEB-2021,16-MAY-2021
499334,25000,0.1099,818.38,29463,0.2224,"INDIVIDUAL","1711","640873","MI",10-APR-2021,13-APR-2021,13-MAY-2021,13-APR-2021
860929,12000,0.1149,395.66,14244,0.2051,"INDIVIDUAL","1711","1073745","NY",11-SEP-2021,14-SEP-2021,14-OCT-2021,16-APR-2021
1029224,2700,0.1269,90.58,3260,0.2064,"INDIVIDUAL","1461","1258580","CA",11-NOV-2021,14-DEC-2021,14-JAN-2022,16-APR-2021
992300,25000,0.1269,838.63,30190,0.1906,"INDIVIDUAL","1461","1216614","MA",11-OCT-2021,14-NOV-2021,14-DEC-2021,16-APR-2021
379679,10000,0.1221,333.15,11201,0.03,"INDIVIDUAL","1461","406356","MO",09-MAR-2021,10-JUN-2021,10-JUL-2021,10-JUN-2021
827071,7900,0.0999,254.88,8673,0.1967,"INDIVIDUAL","505","1035998","CA",11-JUL-2021,12-OCT-2021,12-NOV-2021,12-OCT-2021
977264,8400,0.0991,270.69,9745,0.2462,"INDIVIDUAL","505","1200045","CA",11-OCT-2021,14-OCT-2021,14-NOV-2021,16-MAY-2021
858470,18000,0.1059,585.81,18311,0.2161,"INDIVIDUAL","625","1071050","CA",11-AUG-2021,11-NOV-2021,11-DEC-2021,16-MAY-2021
886716,9600,0.1065,312.71,11257,0.2228,"INDIVIDUAL","625","1102718","CA",11-SEP-2021,14-OCT-2021,14-NOV-2021,16-MAY-2021
558440,25000,0.1075,815.52,27781,0.1328,"INDIVIDUAL","625","718879","MD",10-AUG-2021,11-NOV-2021,11-DEC-2021,11-DEC-2021
501407,25000,0.1062,814,29236,0.1221,"INDIVIDUAL","1499","644434","VA",10-APR-2021,12-DEC-2021,12-JAN-2022,14-NOV-2021
1037354,15000,0.1171,496.14,17861,0.1597,"INDIVIDUAL","1499","1267250","NY",11-NOV-2021,14-DEC-2021,14-JAN-2022,14-DEC-2021
414714,12000,0.1158,396.17,14262,0.1447,"INDIVIDUAL","1499","481557","WI",09-JUN-2021,12-JUN-2021,12-JUL-2021,12-JUN-2021
566490,20000,0.1112,655.92,23615,0.165,"INDIVIDUAL","1499","728740","MA",10-AUG-2021,13-SEP-2021,13-OCT-2021,16-APR-2021
546104,5000,0.1112,163.98,5514,0.135,"INDIVIDUAL","1499","704257","VA",10-JUL-2021,11-SEP-2021,11-OCT-2021,11-SEP-2021
660332,6375,0.1074,207.93,6883,0.2066,"INDIVIDUAL","1711","844559","OH",11-FEB-2021,11-DEC-2021,11-JAN-2022,16-MAY-2021
857169,20000,0.1199,664.2,23252,0.1381,"INDIVIDUAL","1461","1069603","MA",11-SEP-2021,13-JUL-2021,13-AUG-2021,16-JAN-2021
864379,21000,0.1269,704.45,24967,0.1784,"INDIVIDUAL","1461","1077549","MA",11-OCT-2021,13-DEC-2021,13-JAN-2022,15-JUL-2021
561719,8000,0.1038,259.57,9345,0.1507,"INDIVIDUAL","505","722883","CA",10-AUG-2021,13-AUG-2021,13-SEP-2021,16-MAY-2021
620600,17000,0.0888,539.65,19055,0.1518,"INDIVIDUAL","505","795396","NY",10-DEC-2021,13-JAN-2021,13-FEB-2021,13-FEB-2021
830873,24000,0.1099,785.62,28282,0.0708,"INDIVIDUAL","1499","1040051","DC",11-JUL-2021,14-AUG-2021,14-SEP-2021,14-AUG-2021
762143,8000,0.1099,261.88,9427,0.2082,"INDIVIDUAL","1499","962645","CA",11-MAY-2021,14-JUN-2021,14-JUL-2021,16-MAY-2021
1046950,12000,0.1171,396.92,14289,0.1831,"INDIVIDUAL","1499","1278023","NY",11-DEC-2021,14-DEC-2021,14-JAN-2022,14-DEC-2021
437221,5000,0.1183,165.67,5964,0.1363,"INDIVIDUAL","1499","524700","TX",09-SEP-2021,12-SEP-2021,12-OCT-2021,14-MAR-2021
765570,2400,0.1149,79.14,2849,0.2121,"INDIVIDUAL","1711","966477","CA",11-MAY-2021,14-JUN-2021,14-JUL-2021,14-JUL-2021
502406,19000,0.1136,625.32,22348,0.1721,"INDIVIDUAL","1461","646074","GA",10-APR-2021,13-JAN-2021,13-FEB-2021,16-MAY-2021
1038455,20000,0.1269,670.9,24152,0.1118,"INDIVIDUAL","1461","1268376","CA",11-DEC-2021,14-DEC-2021,14-JAN-2022,16-APR-2021
650687,13000,0.0963,417.22,14477,0.1779,"INDIVIDUAL","505","832353","NC",11-JAN-2021,12-JUL-2021,12-AUG-2021,16-MAY-2021
966960,12000,0.0991,386.7,13921,0.1843,"INDIVIDUAL","505","1187864","MO",11-SEP-2021,14-OCT-2021,14-NOV-2021,16-FEB-2021
1036827,20000,0.1065,651.47,23453,0.1436,"INDIVIDUAL","625","1266508","NY",11-NOV-2021,14-DEC-2021,14-JAN-2022,16-MAY-2021
1033681,18000,0.1065,586.32,21107,0.1064,"INDIVIDUAL","625","1263257","CA",11-NOV-2021,14-DEC-2021,14-JAN-2022,15-SEP-2021
706448,24000,0.1037,778.59,28029,0.117,"INDIVIDUAL","1499","898655","MD",11-MAR-2021,14-APR-2021,14-MAY-2021,14-APR-2021
644827,23000,0.0962,738.05,23712,0.0729,"INDIVIDUAL","1499","825123","FL",11-JAN-2021,11-MAY-2021,11-JUN-2021,11-MAY-2021
742238,3150,0.1099,103.12,3707,0.1976,"INDIVIDUAL","1499","940285","WA",11-MAY-2021,14-FEB-2021,14-MAR-2021,14-FEB-2021
666024,14400,0.1037,467.16,16094,0.0936,"INDIVIDUAL","1499","851521","KS",11-FEB-2021,13-FEB-2021,13-MAR-2021,13-FEB-2021
971337,13000,0.1171,429.99,13252,0.162,"INDIVIDUAL","1499","1193062","NJ",11-OCT-2021,11-DEC-2021,11-JAN-2022,16-MAY-2021
969660,14000,0.1242,467.82,16846,0.2313,"INDIVIDUAL","1711","1099678","CA",11-OCT-2021,14-DEC-2021,14-JAN-2022,15-MAY-2021
514120,24000,0.1099,608.86,18772,0.0986,"INDIVIDUAL","1711","664475","MA",10-MAY-2021,10-JUL-2021,10-AUG-2021,15-OCT-2021
553811,25000,0.1186,828.69,29222,0.1694,"INDIVIDUAL","1461","713526","IL",10-JUL-2021,12-AUG-2021,12-SEP-2021,13-AUG-2021
493835,5000,0.1136,164.56,5924,0.1047,"INDIVIDUAL","1461","631956","DC",10-MAR-2021,13-MAR-2021,13-APR-2021,13-MAR-2021
668983,20000,0.1111,655.82,23611,0.1996,"INDIVIDUAL","1461","855384","CA",11-FEB-2021,14-FEB-2021,14-MAR-2021,16-MAY-2021
614768,12500,0.0888,396.8,14285,0.2071,"INDIVIDUAL","505","788327","FL",10-NOV-2021,13-DEC-2021,13-JAN-2022,13-NOV-2021
